,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,Artist,Track,preview
6362,afrobeat,100.0,4,1,0.222,0.866,0.636,0.558,0.131,-12.801,0.134,0.859,Tony Allen With Africa 70,Jealousy,https://p.scdn.co/mp3-preview/11e7963764ef410e61244052f71a40cce3d22a2a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6363,afrobeat,112.0,4,0,0.0123,0.786,0.624,0.0,0.0748,-8.744,0.0538,0.711,Burna Boy,Tonight,https://p.scdn.co/mp3-preview/fe6669c7e67dd366e14f7422f41c256ad8ceb74a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6364,afrobeat,83.0,4,1,0.0937,0.732,0.643,0.00589,0.395,-8.528,0.0428,0.763,Salif Keita,Mandjou,
6365,afrobeat,95.0,4,0,0.729,0.734,0.68,0.00714,0.109,-7.094,0.0386,0.826,Tinariwen,Imidiwan Win Sahara,
6366,afrobeat,110.0,4,0,0.798,0.791,0.71,0.941,0.292,-6.604,0.0305,0.935,Hugh Masekela,Grazing In The Grass,
6367,afrobeat,89.0,4,0,0.57,0.277,0.136,0.595,0.187,-13.113,0.0486,0.203,Baaba Maal,Dunya Salam,https://p.scdn.co/mp3-preview/90c8a043d47148032479afcc1be88dd7957d66ad?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6368,afrobeat,120.0,4,1,0.0126,0.778,0.615,1.44e-06,0.108,-6.529,0.0384,0.648,Carly Rae Jepsen,Call Me Maybe,
6369,afrobeat,92.0,3,1,0.675,0.791,0.788,0.00504,0.0748,-6.208,0.036,0.961,Oliver Mtukudzi,Dzoka uyamwe,
6370,afrobeat,109.0,4,0,0.883,0.579,0.455,0.644,0.311,-9.935,0.0282,0.531,Boubacar Traoré,Diarabi,https://p.scdn.co/mp3-preview/086f17407627176ef4e088d01453fe09405c2b85?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6371,afrobeat,82.0,4,0,0.85,0.756,0.472,0.000115,0.0881,-7.029,0.0412,0.866,Wendo Kolosoy,Pépé Kalle,https://p.scdn.co/mp3-preview/fa958c63be171199e45bc36d348d5602a79ef51c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6372,afrobeat,82.0,4,0,0.0574,0.54,0.798,0.0,0.0737,-5.808,0.0386,0.697,Amadou & Mariam,Djuru,
6373,afrobeat,96.0,3,1,0.147,0.518,0.703,0.595,0.113,-7.739,0.0402,0.775,Ali Farka Touré,Erdi,
6374,afrobeat,128.0,4,1,0.0225,0.755,0.74,0.00139,0.124,-4.951,0.0407,0.609,Rihanna,We Found Love,
6375,afrobeat,112.0,4,1,0.452,0.656,0.512,2.89e-06,0.113,-12.598,0.0455,0.436,Dobet Gnahoré,Samahani,https://p.scdn.co/mp3-preview/57947a9b5dc979e23a0b1efeed8c6f38ef75be75?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6376,afrobeat,144.0,3,0,0.754,0.647,0.791,9.38e-05,0.122,-6.042,0.0422,0.675,Tinariwen,Toumast,
6377,afrobeat,67.0,3,1,0.312,0.668,0.632,0.0,0.0995,-3.102,0.0575,0.494,Gyptian,Hold You [Hold Yuh],https://p.scdn.co/mp3-preview/a5f4754abf1301177c0e83798a2aae58e10aa707?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6378,afrobeat,134.0,4,0,0.259,0.511,0.63,0.000368,0.149,-6.475,0.0268,0.254,Ismaël Lô,Incha Allah,
6379,afrobeat,118.0,4,0,0.944,0.71,0.132,0.905,0.294,-11.23,0.0603,0.464,Vieux Farka Touré,Diabaté,
6380,afrobeat,108.0,4,0,0.1,0.52,0.863,0.754,0.69,-10.988,0.0571,0.879,Fela Kuti,Ginger Baker and Tony Allen (feat. Ginger Baker) - Drum Solo Live at the Berlin Jazz Festival 1978,https://p.scdn.co/mp3-preview/320efbac424c38196e9b8d0cf16c66e63f3a667e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6381,afrobeat,77.0,4,1,0.775,0.654,0.645,0.000188,0.105,-7.266,0.0398,0.563,Tinariwen,Tamiditin Tan Ufrawan,
6382,afrobeat,78.0,4,1,0.636,0.511,0.306,0.843,0.0905,-22.718,0.0617,0.631,Ali Farka Touré,Banga,
6383,afrobeat,126.0,4,0,0.013,0.756,0.879,0.00218,0.0765,-7.83,0.072,0.912,Femi Kuti,Beng Beng Beng,
6384,afrobeat,100.0,4,0,0.138,0.769,0.953,2.42e-06,0.102,-6.465,0.121,0.788,Blitz The Ambassador,Akwaaba,
6385,afrobeat,218.0,4,1,0.192,0.693,0.941,0.000149,0.178,-1.986,0.304,0.96,Wizboyy,Screen Saver (Rmx) Ft R J Martins,https://p.scdn.co/mp3-preview/fd659e637ec663f085f800783b7b07f8c9d7edd8?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6386,afrobeat,130.0,4,1,0.0653,0.737,0.855,0.0048,0.0583,-4.394,0.084,0.961,Iyanya,Kukere (Master),
6387,afrobeat,125.0,4,1,0.379,0.843,0.9,1.11e-05,0.113,-4.914,0.0668,0.85,D'banj,Oliver Twist,
6388,afrobeat,106.0,4,0,0.543,0.752,0.532,1.14e-06,0.225,-11.227,0.0299,0.88,Salif Keita,Tu Vas Me Manquer,
6389,afrobeat,108.0,4,1,0.337,0.55,0.611,2.09e-05,0.141,-12.277,0.136,0.906,J. Martins,Ada Owerri,
6390,afrobeat,116.0,4,1,0.555,0.778,0.891,5.65e-06,0.0705,-8.603,0.0379,0.912,Oumou Sangaré,Yala,
6391,afrobeat,109.0,4,0,0.633,0.595,0.657,0.124,0.106,-7.777,0.0277,0.651,Djelimady Tounkara,Fanta bourama,
6392,afrobeat,119.0,4,0,0.52,0.629,0.544,0.0208,0.165,-15.811,0.0557,0.963,King Sunny Ade,Yoruba,https://p.scdn.co/mp3-preview/4a0d407b569b8ef2297fbd6d453bb34e36943d87?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6393,afrobeat,134.0,4,1,0.163,0.699,0.89,0.00357,0.109,-10.007,0.0329,0.887,Kanda Bongo Man,Sana,
6394,afrobeat,82.0,4,1,0.631,0.585,0.534,0.000193,0.112,-9.765,0.0331,0.792,Orchestra Baobab,Bikowa,
6395,afrobeat,132.0,4,1,0.0361,0.899,0.837,0.000981,0.248,-4.334,0.0761,0.78,Keche,Aluguntugui,
6396,afrobeat,104.0,4,1,0.0199,0.754,0.933,0.0,0.297,-5.786,0.0448,0.75,Flo Rida,Whistle,https://p.scdn.co/mp3-preview/02a8a9e9982c7eb58f153df1a25dcbfe2220b967?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6397,afrobeat,49.0,3,0,0.625,0.689,0.374,0.466,0.685,-15.23,0.0393,0.578,Ali Farka Touré,Amandrai,
6398,afrobeat,128.0,4,0,0.124,0.815,0.916,0.0,0.474,-4.002,0.236,0.954,Magic System,Bouger bouger,
6399,alt-rock,118.0,4,1,1.29e-05,0.428,0.836,0.744,0.109,-5.515,0.0505,0.359,The Rentals,Thought Of Sound,
6400,alt-rock,110.0,4,1,0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,0.792,Better Than Ezra,Good,https://p.scdn.co/mp3-preview/6bfc11277b363b5ebfefd33017d44a282ca97a63?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6401,alt-rock,133.0,4,1,0.0121,0.422,0.724,0.0,0.185,-9.283,0.0393,0.261,Buffalo Tom,Late At Night,
6402,alt-rock,76.0,4,1,6.35e-06,0.455,0.879,0.793,0.0875,-3.853,0.0408,0.543,Alice In Chains,Stone,
6403,alt-rock,120.0,4,1,0.46,0.675,0.725,0.00091,0.333,-6.281,0.0298,0.449,The Magnetic Fields,Andrew in Drag,https://p.scdn.co/mp3-preview/4cf1bf5799c0dbfe5973ac028e8b7b6c0769817a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6404,alt-rock,174.0,4,1,0.000283,0.484,0.857,0.00265,0.0944,-4.239,0.0396,0.548,Seether,Keep The Dogs At Bay,
6405,alt-rock,114.0,4,0,0.00581,0.566,0.867,0.0,0.143,-4.179,0.0522,0.367,Guano Apes,Close to the Sun,https://p.scdn.co/mp3-preview/bc354cfdadba2e2554bb9cec2b466953a8a9706c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6406,alt-rock,125.0,4,0,0.0767,0.672,0.841,0.0,0.135,-5.992,0.0285,0.82,R.E.M.,Losing My Religion,
6407,alt-rock,115.0,4,1,0.166,0.556,0.808,0.000167,0.164,-6.965,0.0335,0.844,Blind Melon,Tones Of Home,
6408,alt-rock,137.0,4,1,3.62e-05,0.234,0.865,0.000532,0.289,-5.131,0.0516,0.194,Foo Fighters,Walk,https://p.scdn.co/mp3-preview/77a9eefe2b2d2cbc6602d1fdced4099ac9cd40c2?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6409,alt-rock,139.0,4,1,0.000414,0.331,0.866,0.0243,0.13,-5.525,0.0456,0.347,Guided By Voices,Game Of Pricks,
6410,alt-rock,142.0,4,1,0.0484,0.437,0.803,1.78e-05,0.0648,-6.495,0.0579,0.203,Blue October,Bleed Out,
6411,alt-rock,95.0,4,0,0.00264,0.433,0.946,0.0,0.198,-5.138,0.0398,0.578,Tonic,If You Could Only See,
6412,alt-rock,121.0,4,1,0.000351,0.684,0.694,0.7,0.0496,-5.776,0.0375,0.882,Elastica,Connection,
6413,alt-rock,105.0,4,1,0.0136,0.765,0.563,0.0589,0.0786,-8.546,0.0352,0.336,Fun Lovin' Criminals,Scooby Snacks,
6414,alt-rock,97.0,4,1,0.42,0.521,0.921,0.0207,0.175,-2.744,0.0382,0.707,Black Rebel Motorcycle Club,Beat The Devil's Tattoo,
6415,alt-rock,98.0,4,1,0.00392,0.339,0.803,9.61e-06,0.112,-6.038,0.0354,0.44,Redd Kross,Yesterday Once More,
6416,alt-rock,138.0,3,0,0.592,0.513,0.625,3.94e-05,0.12,-4.822,0.0436,0.408,Chris Cornell,Billie Jean,
6417,alt-rock,158.0,4,1,9.97e-05,0.369,0.905,0.191,0.125,-6.25,0.0561,0.535,The Walkmen,Heaven,https://p.scdn.co/mp3-preview/bd6a0cfd5839d5010d60ce183cea63e26ab916fe?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6418,alt-rock,142.0,4,0,0.847,0.42,0.554,0.000786,0.165,-6.525,0.0304,0.0689,Stereophonics,Graffiti On The Train,
6419,alt-rock,87.0,4,1,0.196,0.562,0.539,0.66,0.115,-11.196,0.0317,0.284,Sparklehorse,Gold Day,
6420,alt-rock,94.0,4,0,0.181,0.365,0.767,0.000856,0.0942,-6.185,0.0681,0.422,Tenacious D,Tribute,https://p.scdn.co/mp3-preview/13b757fb24cd4e9362d37eb7ba8671c7ece1352f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6421,alt-rock,167.0,4,1,0.00104,0.427,0.932,0.0257,0.195,-4.174,0.106,0.551,The Replacements,I Will Dare,https://p.scdn.co/mp3-preview/a4b45a7527bb2f3be647b1ff116ffc61e778442f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6422,alt-rock,113.0,4,1,0.0589,0.415,0.884,0.848,0.287,-4.02,0.0513,0.622,The Thermals,The Howl Of The Winds,https://p.scdn.co/mp3-preview/9f4082516726e36851178ac2e19e2ecbbc616426?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6423,alt-rock,96.0,4,1,0.175,0.577,0.944,0.0,0.265,-3.368,0.0353,0.837,Everclear,Father Of Mine,
6424,alt-rock,117.0,4,1,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,0.72,Nirvana,Smells Like Teen Spirit,
6425,alt-rock,120.0,4,1,1.51e-05,0.689,0.739,0.509,0.064,-5.81,0.026,0.578,Gorillaz,On Melancholy Hill,https://p.scdn.co/mp3-preview/cd7991e7076d0410677032dd9093a9cd712b69fd?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6426,alt-rock,135.0,4,1,0.00177,0.515,0.825,1.13e-06,0.153,-5.513,0.0562,0.432,Thirty Seconds To Mars,Do Or Die,
6427,alt-rock,131.0,4,1,0.353,0.522,0.481,0.794,0.173,-8.922,0.0262,0.556,Thurston Moore,Benediction,
6428,alt-rock,112.0,4,0,0.367,0.222,0.575,0.000159,0.216,-8.251,0.0379,0.149,John Frusciante,Central,
6429,alt-rock,113.0,4,1,0.0425,0.555,0.728,1.63e-05,0.184,-9.414,0.029,0.734,Pavement,Range Life,
6430,alt-rock,146.0,4,1,0.000101,0.32,0.88,4.31e-06,0.076,-6.035,0.0504,0.257,Creed,My Sacrifice,
6431,alt-rock,166.0,4,0,0.119,0.659,0.727,0.00427,0.1,-8.638,0.0455,0.748,311,Amber,https://p.scdn.co/mp3-preview/45c9f2e372726deb5e8d3e39786de1a2e9f299f3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6432,alt-rock,141.0,4,1,0.000266,0.478,0.974,0.0984,0.0738,-3.866,0.102,0.268,Velvet Revolver,Slither,https://p.scdn.co/mp3-preview/beb04aa9d09bf50f17390d9b224501f48bb15a1a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6433,alt-rock,190.0,4,1,0.00223,0.406,0.805,0.139,0.0867,-13.317,0.0463,0.832,The Smiths,How Soon Is Now?,https://p.scdn.co/mp3-preview/ff6f0fb3a00927322ae4ff34bcb02f8b304ddc0a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6434,alt-rock,95.0,4,0,0.182,0.64,0.616,0.774,0.113,-8.211,0.0315,0.202,John Frusciante,Zone,https://p.scdn.co/mp3-preview/48ff3e50371d7234bccb5a949c2bea3649d5e3eb?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6435,alt-rock,124.0,4,1,0.0558,0.6,0.811,6.82e-06,0.109,-7.693,0.0788,0.622,Toad The Wet Sprocket,All I Want,https://p.scdn.co/mp3-preview/4791a5807bca793c0fca00fd34cfce8b37e74a35?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6436,alt-rock,130.0,4,1,0.000219,0.458,0.895,0.000394,0.106,-3.972,0.0681,0.357,Jet,Cold Hard Bitch,https://p.scdn.co/mp3-preview/ebbdeead23d4429d5b856442cd88a885bf38e8e4?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6437,alt-rock,128.0,4,1,0.0756,0.674,0.936,0.000748,0.192,-2.166,0.0271,0.948,Spoon,Do You,
6438,alt-rock,123.0,4,1,0.0586,0.721,0.401,0.00259,0.122,-12.139,0.0661,0.944,Talking Heads,Psycho Killer,https://p.scdn.co/mp3-preview/1d8e63ce378a6e313bb443d1428eab7fcd780463?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6439,alt-rock,136.0,4,0,5.75e-05,0.575,0.92,0.012,0.194,-3.351,0.0517,0.206,Wolfmother,New Moon Rising,
6440,alt-rock,117.0,4,0,0.143,0.423,0.845,5.07e-06,0.213,-3.509,0.0559,0.317,Audioslave,Be Yourself,
6441,alt-rock,122.0,4,1,0.00016,0.497,0.6,0.0768,0.0892,-5.114,0.0369,0.412,Clinic,Walking With Thee,
6442,alt-rock,112.0,4,1,0.0001,0.457,0.964,0.00811,0.67,-2.963,0.0656,0.372,Deftones,Swerve City,https://p.scdn.co/mp3-preview/42c1bdd2d0816eb1a15e724240ea3017c6c4a8d1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6443,alt-rock,111.0,4,0,0.747,0.409,0.401,0.821,0.114,-15.152,0.073,0.234,The Microphones,I Want Wind To Blow,
6444,alt-rock,123.0,4,1,0.000181,0.476,0.781,0.581,0.108,-8.01,0.0516,0.637,Black Rebel Motorcycle Club,Let The Day Begin,
6445,alt-rock,148.0,4,1,0.0476,0.627,0.623,1.09e-06,0.149,-6.613,0.0267,0.454,The Shins,It's Only Life,https://p.scdn.co/mp3-preview/01fb9b5da1febb5cf83f110e69d409366f0b6b8c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6446,alt-rock,106.0,4,1,0.00144,0.339,0.854,0.0,0.0942,-4.577,0.0493,0.675,Alice In Chains,Man in the Box,https://p.scdn.co/mp3-preview/05cb868cbda3e1e613f9ef2ff5975826598b6089?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6447,alt-rock,184.0,4,0,0.0095,0.456,0.752,0.00145,0.0573,-8.121,0.09,0.897,Cake,The Distance,https://p.scdn.co/mp3-preview/9148593231f56039c57d29165542a2932643d90e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6448,alt-rock,158.0,4,0,5.99e-05,0.413,0.881,0.000308,0.0805,-5.541,0.0367,0.364,Foo Fighters,Everlong,https://p.scdn.co/mp3-preview/7258a9fd5a751e9bdb7030b0da623b3b498b6ba0?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6449,alternative,180.0,4,1,0.127,0.502,0.417,0.00419,0.106,-7.665,0.0718,0.218,Muse,Madness,https://p.scdn.co/mp3-preview/2bb1362f5a9c6264811e5904ee986b2edced38a3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6450,alternative,125.0,4,1,0.00101,0.599,0.887,0.0545,0.0716,-2.377,0.11,0.461,Robyn,Call Your Girlfriend,
6451,alternative,106.0,4,0,0.0417,0.545,0.753,0.0,0.389,-4.618,0.036,0.434,Stone Sour,Through Glass,https://p.scdn.co/mp3-preview/b45cf3a719154cd4dfddd975314ff9f50e9fc317?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6452,alternative,117.0,4,0,0.888,0.312,0.442,0.977,0.218,-11.689,0.033,0.281,Woods,Give Your Light Off,https://p.scdn.co/mp3-preview/576ee660b446c4c8ee2c16f7ca92a9e74fdb7d5d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6453,alternative,78.0,4,1,0.0293,0.45,0.895,0.0,0.116,-4.739,0.0386,0.463,Incubus,Dig,https://p.scdn.co/mp3-preview/869c0cf3f8e04da5607564a422650a74c85d9a33?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6454,alternative,112.0,4,1,0.0414,0.519,0.871,0.741,0.16,-8.115,0.0482,0.506,The War On Drugs,Brothers,https://p.scdn.co/mp3-preview/d3dfe06749707348d3a03dfd4640be2666c6819d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6455,alternative,189.0,4,0,0.0013,0.342,0.677,0.00671,0.201,-11.906,0.0568,0.501,Anberlin,The Feel Good Drag,
6456,alternative,140.0,4,1,0.0508,0.445,0.599,4.26e-05,0.178,-6.824,0.0298,0.417,Imagine Dragons,Every Night,
6457,alternative,155.0,4,1,0.0505,0.512,0.817,0.0,0.0775,-3.154,0.142,0.552,The Fratellis,Chelsea Dagger,
6458,alternative,137.0,4,0,0.000224,0.466,0.832,0.042,0.186,-5.823,0.0333,0.778,Thee Oh Sees,Flood's New Light,https://p.scdn.co/mp3-preview/0ead6b32d964cb95f5c32e5b4524e9618b864c47?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6459,alternative,131.0,4,0,0.599,0.577,0.749,0.0115,0.183,-7.215,0.0279,0.255,Coldplay,Clocks,https://p.scdn.co/mp3-preview/77d0dd7e02ca1de794143b6034d86df6243328b9?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6460,alternative,186.0,3,1,0.506,0.136,0.445,2.44e-06,0.163,-6.818,0.0327,0.192,Sharon Van Etten,Leonard,
6461,alternative,136.0,4,1,0.0098,0.602,0.923,0.0,0.0561,-3.763,0.044,0.765,Paramore,Still into You,https://p.scdn.co/mp3-preview/e58479c66349d2bfac3afc07e34bd9caa85f16e0?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6462,alternative,185.0,4,0,0.000172,0.492,0.896,2.78e-06,0.189,-5.819,0.117,0.534,Trapt,Headstrong,https://p.scdn.co/mp3-preview/08bf3158a4f3982b85c728831a10c20fd62f0ada?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6463,alternative,107.0,4,0,0.0176,0.509,0.877,0.000109,0.204,-4.965,0.0515,0.637,Arctic Monkeys,Crying Lightning,
6464,alternative,120.0,4,1,0.0176,0.772,0.826,8.56e-06,0.383,-5.135,0.0344,0.871,Passion Pit,Carried Away,https://p.scdn.co/mp3-preview/2eaf39ca62565cad4737ddd148ee455294d7b9af?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6465,alternative,117.0,4,0,0.000429,0.393,0.725,1.16e-06,0.246,-6.16,0.052,0.327,Of Monsters and Men,Your Bones,
6466,alternative,114.0,4,1,0.203,0.684,0.507,0.215,0.309,-8.989,0.0271,0.863,Nirvana,Dumb,
6467,alternative,105.0,4,1,0.0466,0.58,0.702,3.2e-06,0.536,-5.565,0.0337,0.299,Linkin Park,Crawling,https://p.scdn.co/mp3-preview/ac8e1d7003d8a38c063ff41aefea2bf954c59b19?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6468,alternative,118.0,4,0,0.0126,0.774,0.721,6.49e-06,0.0952,-6.662,0.0773,0.654,Miike Snow,Animal,
6469,alternative,166.0,4,0,0.000255,0.409,0.977,0.00345,0.369,-2.64,0.0468,0.725,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na) - Single Version,https://p.scdn.co/mp3-preview/7d26b1e83c31a87b904c5d23aeae288a2cdc67e4?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6470,alternative,175.0,4,0,0.000165,0.44,0.935,1.77e-06,0.32,-6.304,0.0692,0.578,311,Down,
6471,alternative,122.0,4,1,0.206,0.602,0.612,0.00607,0.107,-8.409,0.0335,0.453,Coldplay,Don't Panic,https://p.scdn.co/mp3-preview/982fe44c928a7ff767e934f6cf33d515afddfd18?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6472,alternative,128.0,4,0,0.00246,0.524,0.841,0.00128,0.289,-5.039,0.0404,0.247,Peace,Bloodshake,https://p.scdn.co/mp3-preview/c013d94047a3b3b3880143d058531938913f25c1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6473,alternative,150.0,4,0,0.61,0.588,0.477,0.00188,0.122,-12.71,0.0492,0.488,Daughter,Youth,
6474,alternative,117.0,4,1,0.364,0.702,0.607,0.0263,0.123,-6.509,0.0405,0.436,alt-J,Tessellate,https://p.scdn.co/mp3-preview/b305223fa56bd5aad06b75ca08a387db62405ff8?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6475,alternative,106.0,4,1,0.000336,0.356,0.717,0.00012,0.0727,-8.489,0.0367,0.193,Soundgarden,Black Hole Sun,
6476,alternative,109.0,4,1,0.891,0.755,0.482,0.818,0.1,-12.729,0.03,0.481,The xx,VCR,
6477,alternative,152.0,4,0,0.0777,0.581,0.907,7.24e-06,0.313,-7.259,0.0378,0.957,Little Comets,A Little Opus,https://p.scdn.co/mp3-preview/8a5ef0ba996d594f92f91d2fce50b80549e7be35?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6478,alternative,90.0,4,1,0.01,0.418,0.773,0.00418,0.269,-6.187,0.0305,0.273,Coldplay,Hurts Like Heaven,https://p.scdn.co/mp3-preview/c5a1cd881dd20f420b158bc60065be03cd6f315a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6479,alternative,176.0,4,1,0.00123,0.499,0.809,0.0,0.0707,-5.132,0.206,0.808,Vampire Weekend,Cousins,
6480,alternative,143.0,4,0,0.0157,0.663,0.777,0.00829,0.0755,-5.496,0.0375,0.94,Bastille,Bad Blood,
6481,alternative,105.0,4,1,0.0133,0.695,0.814,0.0984,0.0601,-5.294,0.066,0.882,The Strokes,Machu Picchu,https://p.scdn.co/mp3-preview/e56f2519f27ed5ee107652e2a127eb90d9c864ab?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6482,alternative,100.0,4,1,0.00825,0.417,0.83,0.00774,0.313,-5.257,0.0347,0.548,Sum 41,Pieces,
6483,alternative,110.0,4,1,0.298,0.871,0.346,9.24e-06,0.108,-9.481,0.0522,0.659,Jack Johnson,Better Together,
6484,alternative,140.0,4,1,0.0509,0.449,0.585,8.75e-05,0.0833,-6.761,0.0268,0.212,Coldplay,Paradise,https://p.scdn.co/mp3-preview/b2beca03f2eff2b986d6b4924c7b3143ae2e86aa?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6485,alternative,75.0,4,1,0.385,0.509,0.538,0.0,0.104,-7.335,0.0572,0.244,Passenger,Let Her Go,https://p.scdn.co/mp3-preview/63f413aabb9ba8c4a4114de4f313413a514a47e9?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6486,alternative,168.0,4,1,0.000487,0.258,0.98,0.786,0.214,-4.384,0.0469,0.711,Beach Fossils,Shallow,
6487,alternative,100.0,4,0,0.128,0.583,0.896,0.745,0.0952,-7.416,0.0405,0.392,MS MR,Ash Tree Lane,https://p.scdn.co/mp3-preview/ac3459743780bd3ab417724088f1884af627db6d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6488,alternative,112.0,4,1,0.084,0.756,0.928,1.61e-05,0.0838,-4.773,0.0722,0.33,HAIM,Falling,
6489,alternative,108.0,4,0,0.00428,0.66,0.567,0.0137,0.11,-6.318,0.0289,0.182,Stone Temple Pilots,Creep,https://p.scdn.co/mp3-preview/36d3a497966f0cc4a8ec72440111f550517f6cc7?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6490,alternative,180.0,4,1,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,0.0895,0.506,Arctic Monkeys,Arabella,
6491,alternative,107.0,4,1,0.00213,0.584,0.887,9.75e-06,0.323,-4.237,0.036,0.495,Neon Trees,Sleeping With A Friend,
6492,alternative,157.0,4,1,0.00382,0.469,0.837,0.0,0.117,-4.963,0.0397,0.526,The Script,Nothing,https://p.scdn.co/mp3-preview/6534a1c4a15504368d57d144e095849d49b82a02?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6493,alternative,99.0,4,1,0.0818,0.507,0.923,4.63e-06,0.0951,-5.581,0.173,0.768,Imagine Dragons,On Top Of The World,
6494,alternative,124.0,4,1,0.00121,0.38,0.882,0.0699,0.107,-5.627,0.0494,0.418,Of Monsters and Men,Six Weeks,
6495,alternative,115.0,4,0,0.00789,0.647,0.805,0.00211,0.168,-6.269,0.0279,0.707,Weezer,Island In The Sun,
6496,alternative,134.0,4,0,0.084,0.506,0.959,0.000655,0.135,-5.264,0.102,0.34,Woodkid,Run Boy Run,
6497,alternative,145.0,4,0,0.0021,0.423,0.954,0.0,0.177,-3.157,0.047,0.5,Stone Temple Pilots,Plush,https://p.scdn.co/mp3-preview/07a93f3d46460d4d11a6365c755d1d607ed6e6d3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6498,alternative,135.0,4,1,0.000147,0.66,0.837,6.62e-06,0.0788,-4.315,0.0682,0.757,Arctic Monkeys,Old Yellow Bricks,
6599,black-metal,144.0,4,1,2.48e-06,0.17,0.98,0.852,0.515,-12.697,0.0652,0.0504,Gorgoroth,Begravelsesnatt,
6600,black-metal,101.0,4,0,1.22e-06,0.139,0.96,0.91,0.135,-7.074,0.133,0.103,Darkthrone,Soulside Journey,
6601,black-metal,94.0,4,0,0.00127,0.117,0.97,0.109,0.328,-3.322,0.0979,0.0374,Marduk,Panzer Division Marduk,
6602,black-metal,90.0,4,1,8.55e-05,0.381,0.987,0.668,0.246,-3.679,0.0723,0.064,Dimmu Borgir,Cataclysm Children,
6603,black-metal,112.0,5,0,1.3e-05,0.227,0.917,0.554,0.083,-7.55,0.277,0.134,Satyricon,With Ravenous Hunger,https://p.scdn.co/mp3-preview/6f8db0b664e3bba6745e95a4a9b3ac515d6832cb?cid=5ec0c1e4fb5642debb818e2be13bd1e4
6604,black-metal,123.0,4,1,0.000136,0.235,0.921,0.904,0.45,-7.864,0.0666,0.281,Carpathian Forest,Knokkelmann,
6605,black-metal,111.0,4,0,4.28e-06,0.162,0.978,0.0646,0.124,-4.752,0.11,0.0367,Taake,Over Bjoergvin Graater Himmerik 4,
